ingredient_name,food_type,threshold_value,unit,condition_text,law_source,is_verified
에마멕틴 벤조에이트,허브류(생),0.05,mg/kg,,식품공전 별표4,False
에마멕틴 벤조에이트,호박,0.05,mg/kg,,식품공전 별표4,False
에마멕틴 벤조에이트,호박잎,0.3,mg/kg,,식품공전 별표4,False
에마멕틴 벤조에이트,호프,2.0,mg/kg,,식품공전 별표4,False
에마멕틴 벤조에이트,홍화씨,0.05,mg/kg,,식품공전 별표4,False
에스프로카브,쌀,0.1,mg/kg,,식품공전 별표4,False
에타복삼,감자,0.5,mg/kg,,식품공전 별표4,False
에타복삼,고추,2.0,mg/kg,,식품공전 별표4,False
에타복삼,근대,20.0,mg/kg,,식품공전 별표4,False
에타복삼,들깻잎,20.0,mg/kg,,식품공전 별표4,False
에타복삼,딸기,0.03,mg/kg,,식품공전 별표4,False
에타복삼,마늘,0.03,mg/kg,,식품공전 별표4,False
에타복삼,망고,1.0,mg/kg,,식품공전 별표4,False
에타복삼,무(뿌리),0.2,mg/kg,,식품공전 별표4,False
에타복삼,무화과,2.0,mg/kg,,식품공전 별표4,False
에타복삼,방울다다기양배추,0.5,mg/kg,,식품공전 별표4,False
에타복삼,배추,0.7,mg/kg,,식품공전 별표4,False
에타복삼,브로콜리,0.5,mg/kg,,식품공전 별표4,False
에타복삼,비트(뿌리),0.3,mg/kg,,식품공전 별표4,False
에타복삼,비트(잎),25.0,mg/kg,,식품공전 별표4,False
에타복삼,상추,20.0,mg/kg,,식품공전 별표4,False
에타복삼,생강,1.0,mg/kg,,식품공전 별표4,False
에타복삼,생강(건조),5.0,mg/kg,,식품공전 별표4,False
에타복삼,수박,0.5,mg/kg,,식품공전 별표4,False
에타복삼,수삼,0.2,mg/kg,,식품공전 별표4,False
에타복삼,양상추,20.0,mg/kg,,식품공전 별표4,False
에타복삼,양파,0.1,mg/kg,,식품공전 별표4,False
에타복삼,엇갈이배추,2.0,mg/kg,,식품공전 별표4,False
에타복삼,엽경채류,7.0,mg/kg,,식품공전 별표4,False
에타복삼,엽채류,15.0,mg/kg,,식품공전 별표4,False
에타복삼,오미자(건조),3.0,mg/kg,,식품공전 별표4,False
에타복삼,오이,2.0,mg/kg,,식품공전 별표4,False
에타복삼,유자,5.0,mg/kg,,식품공전 별표4,False
에타복삼,조,0.05,mg/kg,,식품공전 별표4,False
에타복삼,참깨,0.1,mg/kg,,식품공전 별표4,False
에타복삼,참외,0.5,mg/kg,,식품공전 별표4,False
에타복삼,치커리,25.0,mg/kg,,식품공전 별표4,False
에타복삼,키위,5.0,mg/kg,,식품공전 별표4,False
에타복삼,토마토,1.0,mg/kg,,식품공전 별표4,False
에타복삼,파,2.0,mg/kg,,식품공전 별표4,False
에타복삼,패션프루트,5.0,mg/kg,,식품공전 별표4,False
에타복삼,포도,3.0,mg/kg,,식품공전 별표4,False
에타복삼,피망,1.0,mg/kg,,식품공전 별표4,False
에탈플루랄린,감자,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,고구마,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,고구마줄기,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,고추,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,귀리,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,당근,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,대두,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,도라지,0.03,mg/kg,,식품공전 별표4,False
에탈플루랄린,두류,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,마,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,마(건조),0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,마늘,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,보리,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,브로콜리,0.03,mg/kg,,식품공전 별표4,False
에탈플루랄린,생강,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,수박,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,시금치,0.03,mg/kg,,식품공전 별표4,False
에탈플루랄린,양파,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,옥수수,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,율무,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,토란,0.03,mg/kg,,식품공전 별표4,False
에탈플루랄린,토란(줄기),0.03,mg/kg,,식품공전 별표4,False
에탈플루랄린,풋마늘,0.05,mg/kg,,식품공전 별표4,False
에탈플루랄린,풋콩,0.05,mg/kg,,식품공전 별표4,False
에테폰,감,5.0,mg/kg,,식품공전 별표4,False
에테폰,토마토,3.0,mg/kg,,식품공전 별표4,False
에테폰,포도,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,가지,0.5,mg/kg,,식품공전 별표4,False
에토펜프록스,감귤,5.0,mg/kg,,식품공전 별표4,False
에토펜프록스,감자,0.01,mg/kg,,식품공전 별표4,False
에토펜프록스,갓,7.0,mg/kg,,식품공전 별표4,False
에토펜프록스,강낭콩,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,건삼,0.1,mg/kg,,식품공전 별표4,False
에토펜프록스,고구마,0.2,mg/kg,,식품공전 별표4,False
에토펜프록스,고수(잎),10.0,mg/kg,,식품공전 별표4,False
에토펜프록스,고추,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,구기자,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,구기자(건조),3.0,mg/kg,,식품공전 별표4,False
에토펜프록스,근대,15.0,mg/kg,,식품공전 별표4,False
에토펜프록스,기장,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,냉이,20.0,mg/kg,,식품공전 별표4,False
에토펜프록스,노니,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,녹두,0.3,mg/kg,,식품공전 별표4,False
에토펜프록스,다래,3.0,mg/kg,,식품공전 별표4,False
에토펜프록스,당근,0.3,mg/kg,,식품공전 별표4,False
에토펜프록스,대두,0.2,mg/kg,,식품공전 별표4,False
에토펜프록스,대추,1.5,mg/kg,,식품공전 별표4,False
에토펜프록스,더덕,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,도라지,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,동부,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,돼지감자,0.03,mg/kg,,식품공전 별표4,False
에토펜프록스,들깨,1.5,mg/kg,,식품공전 별표4,False
에토펜프록스,들깻잎,20.0,mg/kg,,식품공전 별표4,False
에토펜프록스,딸기,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,땅콩,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,레몬,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,로즈마리(생),25.0,mg/kg,,식품공전 별표4,False
에토펜프록스,마늘,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,망고,0.5,mg/kg,,식품공전 별표4,False
에토펜프록스,매실,5.0,mg/kg,,식품공전 별표4,False
에토펜프록스,멜론,0.5,mg/kg,,식품공전 별표4,False
에토펜프록스,무(뿌리),0.7,mg/kg,,식품공전 별표4,False
에토펜프록스,무(잎),15.0,mg/kg,,식품공전 별표4,False
에토펜프록스,무화과,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,미나리,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,민트,15.0,mg/kg,,식품공전 별표4,False
에토펜프록스,밤,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,방울다다기양배추,3.0,mg/kg,,식품공전 별표4,False
에토펜프록스,배추,0.7,mg/kg,,식품공전 별표4,False
에토펜프록스,배추(건조),2.5,mg/kg,,식품공전 별표4,False
에토펜프록스,복분자,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,부추,7.0,mg/kg,,식품공전 별표4,False
에토펜프록스,브로콜리,0.7,mg/kg,,식품공전 별표4,False
에토펜프록스,블루베리,5.0,mg/kg,,식품공전 별표4,False
에토펜프록스,비름나물,15.0,mg/kg,,식품공전 별표4,False
에토펜프록스,비트(뿌리),0.2,mg/kg,,식품공전 별표4,False
에토펜프록스,산초(열매),0.7,mg/kg,,식품공전 별표4,False
에토펜프록스,살구,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,상추,20.0,mg/kg,,식품공전 별표4,False
에토펜프록스,생강,0.3,mg/kg,,식품공전 별표4,False
에토펜프록스,수박,0.2,mg/kg,,식품공전 별표4,False
에토펜프록스,수삼,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,수수,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,순무,0.07,mg/kg,,식품공전 별표4,False
에토펜프록스,쌀,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,쑥갓,15.0,mg/kg,,식품공전 별표4,False
에토펜프록스,아로니아,15.0,mg/kg,,식품공전 별표4,False
에토펜프록스,아마란스(씨),2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,아스파라거스,0.3,mg/kg,,식품공전 별표4,False
에토펜프록스,아욱,15.0,mg/kg,,식품공전 별표4,False
에토펜프록스,앵두,3.0,mg/kg,,식품공전 별표4,False
에토펜프록스,양상추,20.0,mg/kg,,식품공전 별표4,False
에토펜프록스,양파,0.1,mg/kg,,식품공전 별표4,False
에토펜프록스,엇갈이배추,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,엇갈이배추(건조),7.0,mg/kg,,식품공전 별표4,False
에토펜프록스,엽경채류,7.0,mg/kg,,식품공전 별표4,False
에토펜프록스,엽채류,15.0,mg/kg,,식품공전 별표4,False
에토펜프록스,오디,7.0,mg/kg,,식품공전 별표4,False
에토펜프록스,오렌지,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,오미자,3.0,mg/kg,,식품공전 별표4,False
에토펜프록스,오이,5.0,mg/kg,,식품공전 별표4,False
에토펜프록스,옥수수,0.1,mg/kg,,식품공전 별표4,False
에토펜프록스,올리브(열매),5.0,mg/kg,,식품공전 별표4,False
에토펜프록스,완두,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,용과,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,우엉,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,유,0.02,mg/kg,,식품공전 별표4,False
에토펜프록스,유자,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,유채씨,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,율무,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,으름,0.7,mg/kg,,식품공전 별표4,False
에토펜프록스,인과류,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,잣,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,조,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,차,10.0,mg/kg,,식품공전 별표4,False
에토펜프록스,차즈기(잎),25.0,mg/kg,,식품공전 별표4,False
에토펜프록스,참깨,0.2,mg/kg,,식품공전 별표4,False
에토펜프록스,참외,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,체리,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,취나물,15.0,mg/kg,,식품공전 별표4,False
에토펜프록스,치커리(뿌리),0.3,mg/kg,,식품공전 별표4,False
에토펜프록스,커런트,5.0,mg/kg,,식품공전 별표4,False
에토펜프록스,케일,15.0,mg/kg,,식품공전 별표4,False
에토펜프록스,콜라비,0.3,mg/kg,,식품공전 별표4,False
에토펜프록스,키위,3.0,mg/kg,,식품공전 별표4,False
에토펜프록스,토란,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,토마토,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,파,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,파(건조),10.0,mg/kg,,식품공전 별표4,False
에토펜프록스,파슬리,20.0,mg/kg,,식품공전 별표4,False
에토펜프록스,파파야,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,팥,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,패션프루트,1.5,mg/kg,,식품공전 별표4,False
에토펜프록스,포도,3.0,mg/kg,,식품공전 별표4,False
에토펜프록스,포유류고기,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,포유류부산물,0.05,mg/kg,,식품공전 별표4,False
에토펜프록스,포유류지방,0.5,mg/kg,,식품공전 별표4,False
에토펜프록스,풋마늘,5.0,mg/kg,,식품공전 별표4,False
에토펜프록스,풋콩,3.0,mg/kg,,식품공전 별표4,False
에토펜프록스,피,1.0,mg/kg,,식품공전 별표4,False
에토펜프록스,피망,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,해바라기씨,5.0,mg/kg,,식품공전 별표4,False
에토펜프록스,핵과류,2.0,mg/kg,,식품공전 별표4,False
에토펜프록스,호박,0.2,mg/kg,,식품공전 별표4,False
에토펜프록스,호박잎,20.0,mg/kg,,식품공전 별표4,False
에토펜프록스,호프,20.0,mg/kg,,식품공전 별표4,False
에토프로포스,가지,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,감자,0.02,mg/kg,,식품공전 별표4,False
에토프로포스,갓,0.2,mg/kg,,식품공전 별표4,False
에토프로포스,갯개미자리,0.3,mg/kg,,식품공전 별표4,False
에토프로포스,갯기름나물,1.5,mg/kg,,식품공전 별표4,False
에토프로포스,겨자채,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,고구마,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,고구마줄기,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,고추,0.02,mg/kg,,식품공전 별표4,False
에토프로포스,곤달비,0.7,mg/kg,,식품공전 별표4,False
에토프로포스,기장,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,냉이,0.2,mg/kg,,식품공전 별표4,False
에토프로포스,녹두,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,달래,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,당근,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,대두,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,더덕,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,들깻잎,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,땅콩,0.02,mg/kg,,식품공전 별표4,False
에토프로포스,마늘,0.02,mg/kg,,식품공전 별표4,False
에토프로포스,메밀,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,멜론,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,무(뿌리),0.02,mg/kg,,식품공전 별표4,False
에토프로포스,무(잎),0.05,mg/kg,,식품공전 별표4,False
에토프로포스,무화과,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,미나리,0.7,mg/kg,,식품공전 별표4,False
에토프로포스,배추,0.02,mg/kg,,식품공전 별표4,False
에토프로포스,부추,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,브로콜리,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,블루베리,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,비름나물,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,비트(뿌리),0.05,mg/kg,,식품공전 별표4,False
에토프로포스,비트(잎),0.07,mg/kg,,식품공전 별표4,False
에토프로포스,살구,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,상추,0.3,mg/kg,,식품공전 별표4,False
에토프로포스,생강,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,셀러리,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,수수,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,순무,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,시금치,0.02,mg/kg,,식품공전 별표4,False
에토프로포스,쑥,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,쑥갓,5.0,mg/kg,,식품공전 별표4,False
에토프로포스,아스파라거스,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,양배추,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,양상추,0.3,mg/kg,,식품공전 별표4,False
에토프로포스,양파,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,엇갈이배추,0.02,mg/kg,,식품공전 별표4,False
에토프로포스,오미자,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,오미자(건조),0.05,mg/kg,,식품공전 별표4,False
에토프로포스,우엉,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,자두,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,조,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,차즈기(잎),0.05,mg/kg,,식품공전 별표4,False
에토프로포스,참깨,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,참나물,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,취나물,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,케일,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,콜라비,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,파,0.02,mg/kg,,식품공전 별표4,False
에토프로포스,팥,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,풋마늘,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,풋콩,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,피,0.05,mg/kg,,식품공전 별표4,False
에토프로포스,피망,0.02,mg/kg,,식품공전 별표4,False
에톡사졸,가금류고기,0.01,mg/kg,,식품공전 별표4,False
에톡사졸,가지,0.1,mg/kg,,식품공전 별표4,False
에톡사졸,감,0.1,mg/kg,,식품공전 별표4,False
에톡사졸,감귤,1.0,mg/kg,,식품공전 별표4,False
에톡사졸,갯기름나물,4.0,mg/kg,,식품공전 별표4,False
에톡사졸,고추,0.3,mg/kg,,식품공전 별표4,False
에톡사졸,구기자,0.1,mg/kg,,식품공전 별표4,False
에톡사졸,구기자(건조),0.3,mg/kg,,식품공전 별표4,False
에톡사졸,느타리버섯,0.07,mg/kg,,식품공전 별표4,False
에톡사졸,다래,0.5,mg/kg,,식품공전 별표4,False
에톡사졸,당귀(잎),4.0,mg/kg,,식품공전 별표4,False
에톡사졸,대추,0.4,mg/kg,,식품공전 별표4,False
에톡사졸,도라지,0.1,mg/kg,,식품공전 별표4,False
에톡사졸,두릅,3.0,mg/kg,,식품공전 별표4,False
에톡사졸,들깻잎,7.0,mg/kg,,식품공전 별표4,False
에톡사졸,딸기,0.5,mg/kg,,식품공전 별표4,False
에톡사졸,라벤더(건조),25.0,mg/kg,,식품공전 별표4,False
에톡사졸,레몬,0.7,mg/kg,,식품공전 별표4,False
에톡사졸,망고,0.1,mg/kg,,식품공전 별표4,False
에톡사졸,매실,0.4,mg/kg,,식품공전 별표4,False
에톡사졸,멜론,0.5,mg/kg,,식품공전 별표4,False
에톡사졸,모시풀,3.0,mg/kg,,식품공전 별표4,False
에톡사졸,무(뿌리),0.05,mg/kg,,식품공전 별표4,False
에톡사졸,무(잎),5.0,mg/kg,,식품공전 별표4,False
에톡사졸,무화과,0.3,mg/kg,,식품공전 별표4,False
에톡사졸,배,0.5,mg/kg,,식품공전 별표4,False
에톡사졸,복분자,0.2,mg/kg,,식품공전 별표4,False
에톡사졸,복숭아,0.2,mg/kg,,식품공전 별표4,False
에톡사졸,부추,3.0,mg/kg,,식품공전 별표4,False
에톡사졸,블루베리,0.2,mg/kg,,식품공전 별표4,False
에톡사졸,비름나물,5.0,mg/kg,,식품공전 별표4,False
에톡사졸,사과,0.5,mg/kg,,식품공전 별표4,False
에톡사졸,살구,0.4,mg/kg,,식품공전 별표4,False
에톡사졸,상추,10.0,mg/kg,,식품공전 별표4,False
에톡사졸,셀러리,1.5,mg/kg,,식품공전 별표4,False
에톡사졸,수박,0.1,mg/kg,,식품공전 별표4,False
에톡사졸,시금치,2.0,mg/kg,,식품공전 별표4,False
에톡사졸,신선초,5.0,mg/kg,,식품공전 별표4,False
에톡사졸,쑥갓,4.0,mg/kg,,식품공전 별표4,False
에톡사졸,아로니아,0.2,mg/kg,,식품공전 별표4,False
에톡사졸,아욱,4.0,mg/kg,,식품공전 별표4,False
에톡사졸,알,0.01,mg/kg,,식품공전 별표4,False
에톡사졸,양상추,10.0,mg/kg,,식품공전 별표4,False
에톡사졸,양송이버섯,0.05,mg/kg,,식품공전 별표4,False
에톡사졸,오렌지,0.7,mg/kg,,식품공전 별표4,False
에톡사졸,오미자,0.4,mg/kg,,식품공전 별표4,False
에톡사졸,오이,0.07,mg/kg,,식품공전 별표4,False
에톡사졸,유자,1.0,mg/kg,,식품공전 별표4,False
에톡사졸,자두,0.4,mg/kg,,식품공전 별표4,False
에톡사졸,차즈기(잎),7.0,mg/kg,,식품공전 별표4,False
에톡사졸,참나물,6.0,mg/kg,,식품공전 별표4,False
에톡사졸,참외,0.3,mg/kg,,식품공전 별표4,False
에톡사졸,체리,0.5,mg/kg,,식품공전 별표4,False
에톡사졸,토란,0.05,mg/kg,,식품공전 별표4,False
에톡사졸,토란(줄기),0.2,mg/kg,,식품공전 별표4,False
에톡사졸,토마토,0.2,mg/kg,,식품공전 별표4,False
에톡사졸,패션프루트,0.3,mg/kg,,식품공전 별표4,False
에톡사졸,포도,0.5,mg/kg,,식품공전 별표4,False
에톡사졸,표고버섯,5.0,mg/kg,,식품공전 별표4,False
에톡사졸,피망,0.3,mg/kg,,식품공전 별표4,False
에톡사졸,호박,0.15,mg/kg,,식품공전 별표4,False
에톡사졸,홍화씨,0.05,mg/kg,,식품공전 별표4,False
에톡시설퓨론,쌀,0.1,mg/kg,,식품공전 별표4,False
에톡시퀸,갑각류,0.2,mg/kg,,식품공전 별표4,False
에톡시퀸,어류,1.0,mg/kg,,식품공전 별표4,False
에트리디아졸,고추,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,고추냉이(잎),1.0,mg/kg,,식품공전 별표4,False
에트리디아졸,더덕,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,도라지,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,들깻잎,0.1,mg/kg,,식품공전 별표4,False
에트리디아졸,딸기,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,배추,0.07,mg/kg,,식품공전 별표4,False
에트리디아졸,브로콜리,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,비름나물,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,수삼,3.0,mg/kg,,식품공전 별표4,False
에트리디아졸,시금치,0.03,mg/kg,,식품공전 별표4,False
에트리디아졸,쌀,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,양배추,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,양파,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,엇갈이배추,0.2,mg/kg,,식품공전 별표4,False
에트리디아졸,오이,0.2,mg/kg,,식품공전 별표4,False
에트리디아졸,참깨,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,참외,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,취나물,1.5,mg/kg,,식품공전 별표4,False
에트리디아졸,콜라비,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,토마토,0.5,mg/kg,,식품공전 별표4,False
에트리디아졸,파,0.05,mg/kg,,식품공전 별표4,False
에트리디아졸,파슬리,7.0,mg/kg,,식품공전 별표4,False
에트리디아졸,피망,0.05,mg/kg,,식품공전 별표4,False
에트림포스,가금류고기,0.02,mg/kg,,식품공전 별표4,False
에트림포스,소고기,0.01,mg/kg,,식품공전 별표4,False
에티오펜카브,가금류고기,0.02,mg/kg,,식품공전 별표4,False
에티오펜카브,돼지고기,0.02,mg/kg,,식품공전 별표4,False
에티오펜카브,소고기,0.02,mg/kg,,식품공전 별표4,False
에티온,향신열매,0.05,mg/kg,,식품공전 별표4,False
에티클로제이트,감귤,1.0,mg/kg,,식품공전 별표4,False
에폭시코나졸,마늘,0.05,mg/kg,,식품공전 별표4,False
에폭시코나졸,쌀,0.3,mg/kg,,식품공전 별표4,False
에폭시코나졸,양파,0.05,mg/kg,,식품공전 별표4,False
에폭시코나졸,풋마늘,0.05,mg/kg,,식품공전 별표4,False
엔도설판,가금류고기,0.03,mg/kg,,식품공전 별표4,False
엔도설판,가금류부산물,0.03,mg/kg,,식품공전 별표4,False
엔도설판,알,0.03,mg/kg,,식품공전 별표4,False
엔도설판,유,0.1,mg/kg,,식품공전 별표4,False
엔도설판,포유류부산물,0.1,mg/kg,,식품공전 별표4,False
엠시피비,쌀,0.05,mg/kg,,식품공전 별표4,False
엠시피에이,가금류고기,0.05,mg/kg,,식품공전 별표4,False
엠시피에이,가금류부산물,0.05,mg/kg,,식품공전 별표4,False
엠시피에이,가금류지방,0.05,mg/kg,,식품공전 별표4,False
엠시피에이,감,0.03,mg/kg,,식품공전 별표4,False
엠시피에이,감귤,0.05,mg/kg,,식품공전 별표4,False
엠시피에이,감자,0.07,mg/kg,,식품공전 별표4,False
엠시피에이,고추,0.03,mg/kg,,식품공전 별표4,False
엠시피에이,고춧잎,0.03,mg/kg,,식품공전 별표4,False
엠시피에이,대두,0.03,mg/kg,,식품공전 별표4,False
엠시피에이,대추,0.03,mg/kg,,식품공전 별표4,False
엠시피에이,매실,0.03,mg/kg,,식품공전 별표4,False
엠시피에이,무(뿌리),0.03,mg/kg,,식품공전 별표4,False
엠시피에이,무(잎),0.03,mg/kg,,식품공전 별표4,False
엠시피에이,밤,0.03,mg/kg,,식품공전 별표4,False
엠시피에이,배,0.05,mg/kg,,식품공전 별표4,False
엠시피에이,배추,0.03,mg/kg,,식품공전 별표4,False
엠시피에이,복숭아,0.05,mg/kg,,식품공전 별표4,False
엠시피에이,사과,0.05,mg/kg,,식품공전 별표4,False
엠시피에이,쌀,0.05,mg/kg,,식품공전 별표4,False
엠시피에이,알,0.05,mg/kg,,식품공전 별표4,False
엠시피에이,유,0.04,mg/kg,,식품공전 별표4,False
엠시피에이,자두,0.03,mg/kg,,식품공전 별표4,False
엠시피에이,키위,0.03,mg/kg,,식품공전 별표4,False
엠시피에이,포도,0.05,mg/kg,,식품공전 별표4,False
엠시피에이,포유류고기,0.1,mg/kg,,식품공전 별표4,False
엠시피에이,포유류부산물,3.0,mg/kg,,식품공전 별표4,False
엠시피에이,포유류지방,0.2,mg/kg,,식품공전 별표4,False
엠시피에이,풋콩,0.03,mg/kg,,식품공전 별표4,False
오르토설파뮤론,쌀,0.05,mg/kg,,식품공전 별표4,False
오리사스트로빈,쌀,0.3,mg/kg,,식품공전 별표4,False
오리잘린,사과,0.05,mg/kg,,식품공전 별표4,False
오메토에이트,마늘,0.05,mg/kg,,식품공전 별표4,False
오메토에이트,부추,0.05,mg/kg,,식품공전 별표4,False
오메토에이트,사과,0.05,mg/kg,,식품공전 별표4,False
오메토에이트,양파,0.05,mg/kg,,식품공전 별표4,False
오메토에이트,파,0.3,mg/kg,,식품공전 별표4,False
오메토에이트,풋마늘,0.05,mg/kg,,식품공전 별표4,False
오퓨레이스,토마토,2.0,mg/kg,,식품공전 별표4,False
오퓨레이스,포도,0.3,mg/kg,,식품공전 별표4,False
옥사디아길,쌀,0.05,mg/kg,,식품공전 별표4,False
옥사디아존,감자,0.05,mg/kg,,식품공전 별표4,False
옥사디아존,마늘,0.1,mg/kg,,식품공전 별표4,False
옥사디아존,쌀,0.05,mg/kg,,식품공전 별표4,False
옥사딕실,감자,0.5,mg/kg,,식품공전 별표4,False
옥사딕실,고추,2.0,mg/kg,,식품공전 별표4,False
옥사딕실,쌀,0.1,mg/kg,,식품공전 별표4,False
옥사딕실,양파,0.5,mg/kg,,식품공전 별표4,False
옥사딕실,참깨,1.0,mg/kg,,식품공전 별표4,False
옥사딕실,토마토,2.0,mg/kg,,식품공전 별표4,False
옥사딕실,포도,1.0,mg/kg,,식품공전 별표4,False
옥사딕실,피망,2.0,mg/kg,,식품공전 별표4,False
옥사밀,유,0.01,mg/kg,,식품공전 별표4,False
옥사밀,포유류고기,0.01,mg/kg,,식품공전 별표4,False
옥사밀,포유류부산물,0.01,mg/kg,,식품공전 별표4,False
