name_ko,name_en,name_scientific,ins_number,cas_number,aliases,usage_condition,is_allowed,law_source
378	탄산암모늄,Ammonium Carbonate,,,,,,True,식품첨가물공전
379	탄산칼륨(무수),"Potassium Carbonate, Anhydrous",,,,,,True,식품첨가물공전
380	탄산칼슘,Calcium Carbonate,,,,,,True,식품첨가물공전
381	탤크,Talc,,,,,,True,식품첨가물공전
382	터셔리부틸히드로퀴논,tert-Butylhydroquinone,,,,,,True,식품첨가물공전
383	토마토색소,Tomato Color,,,,,,True,식품첨가물공전
토마틴,Thaumatin,,,,,,True,식품첨가물공전
d-α-토코페롤,d-α-Tocopherol Concentrate,,,,,,True,식품첨가물공전
d-토코페롤(혼합형),"d-Tocopherol Concentrate, Mixed",,,,,,True,식품첨가물공전
d-α-토코페릴아세테이트,d-α-Tocopheryl Acetate,,,,,,True,식품첨가물공전
dl-α-토코페릴아세테이트,dl-α-Tocopheryl Acetate,,,,,,True,식품첨가물공전
d-α-토코페릴호박산,ｄ-α-Tocopheryl Acid Succinate,,,,,,True,식품첨가물공전
트라가칸스검,Tragacanth Gum,,,,,,True,식품첨가물공전
트리아세틴,Triacetin,,,,,,True,식품첨가물공전
파라메틸아세토페논,p-Methyl Acetophenone,,,,,,True,식품첨가물공전
파라옥시안식향산메틸,Methyl p-Hydroxybenzoate,,,,,,True,식품첨가물공전
파라옥시안식향산에틸,Ethyl p-Hydroxybenzoate,,,,,,True,식품첨가물공전
파프리카추출색소,Oleoresin Paprika,,,,,,True,식품첨가물공전
파피아색소,Phaffia Color,,,,,,True,식품첨가물공전
팔미트산,Palmitic Acid,,,,,,True,식품첨가물공전
퍼셀레란,Furcelleran,,,,,,True,식품첨가물공전
페닐초산에틸,Ethyl Phenylacetate,,,,,,True,식품첨가물공전
페닐초산이소부틸,Isobutyl Phenylacetate,,,,,,True,식품첨가물공전
페로시안화나트륨,,,,,,,True,식품첨가물공전
(Sodium Ferrocyanide,Potassium Ferrocyanide,,,,,,True,식품첨가물공전
페로시안화칼륨,Potassium Ferrocyanide,,,,,,True,식품첨가물공전
페로시안화칼슘,Calcium Ferrocyanide,,,,,,True,식품첨가물공전
페룰린산,Ferulic Acid,,,,,,True,식품첨가물공전
펙틴,Pectin,,,,,,True,식품첨가물공전
포도과즙색소,,,,,,,True,식품첨가물공전
(Grape Juice Color,Grape Skin Extract,,,,,,True,식품첨가물공전
포도과피색소,Grape Skin Extract,,,,,,True,식품첨가물공전
포도종자추출물,Grape Seed Extract,,,,,,True,식품첨가물공전
폴리감마글루탐산,Poly-γ-glutamic acid,,,,,,True,식품첨가물공전
폴리글리세린지방산에스테르,Polyglycerol Esters of Fatty Acids,,,,,,True,식품첨가물공전
폴리글리세린축합리시놀레인산에스테르,Polyglycerol Esters of Interesterified Ricinoleic Acid,,,,,,True,식품첨가물공전
폴리글리시톨시럽,Polyglycitol Syrup,,,,,,True,식품첨가물공전
412 폴리글리시톨액('26.1.1. 시행),Polyglycitol Syrup,,,,,,True,식품첨가물공전
폴리덱스트로스,Polydextrose,,,,,,True,식품첨가물공전
ε-폴리리신,ε-Polylysine,,,,,,True,식품첨가물공전
폴리부텐,Polybutene,,,,,,True,식품첨가물공전
384	토마틴,Thaumatin,,,,,,True,식품첨가물공전
385	d-α-토코페롤,d-α-Tocopherol Concentrate,,,,,,True,식품첨가물공전
386	d-토코페롤(혼합형),"d-Tocopherol Concentrate, Mixed",,,,,,True,식품첨가물공전
387	d-α-토코페릴아세테이트,d-α-Tocopheryl Acetate,,,,,,True,식품첨가물공전
388	dl-α-토코페릴아세테이트,dl-α-Tocopheryl Acetate,,,,,,True,식품첨가물공전
389	d-α-토코페릴호박산,ｄ-α-Tocopheryl Acid Succinate,,,,,,True,식품첨가물공전
390	트라가칸스검,Tragacanth Gum,,,,,,True,식품첨가물공전
391	트리아세틴,Triacetin,,,,,,True,식품첨가물공전
392	파라메틸아세토페논,p-Methyl Acetophenone,,,,,,True,식품첨가물공전
393	파라옥시안식향산메틸,Methyl p-Hydroxybenzoate,,,,,,True,식품첨가물공전
394	파라옥시안식향산에틸,Ethyl p-Hydroxybenzoate,,,,,,True,식품첨가물공전
395	파프리카추출색소,Oleoresin Paprika,,,,,,True,식품첨가물공전
396	파피아색소,Phaffia Color,,,,,,True,식품첨가물공전
397	팔미트산,Palmitic Acid,,,,,,True,식품첨가물공전
398	퍼셀레란,Furcelleran,,,,,,True,식품첨가물공전
399	페닐초산에틸,Ethyl Phenylacetate,,,,,,True,식품첨가물공전
400	페닐초산이소부틸,Isobutyl Phenylacetate,,,,,,True,식품첨가물공전
401	페로시안화나트륨,Potassium Ferrocyanide,,,,,,True,식품첨가물공전
402	페로시안화칼륨,Potassium Ferrocyanide,,,,,,True,식품첨가물공전
403	페로시안화칼슘,Calcium Ferrocyanide,,,,,,True,식품첨가물공전
404	페룰린산,Ferulic Acid,,,,,,True,식품첨가물공전
405	펙틴,Pectin,,,,,,True,식품첨가물공전
406	포도과즙색소,Grape Skin Extract,,,,,,True,식품첨가물공전
407	포도과피색소,Grape Skin Extract,,,,,,True,식품첨가물공전
408	포도종자추출물,Grape Seed Extract,,,,,,True,식품첨가물공전
409	폴리감마글루탐산,Poly-γ-glutamic acid,,,,,,True,식품첨가물공전
410	폴리글리세린지방산에스테르,Polyglycerol Esters of Fatty Acids,,,,,,True,식품첨가물공전
411	폴리글리세린축합리시놀레인산에스테르,Polyglycerol Esters of Interesterified Ricinoleic Acid,,,,,,True,식품첨가물공전
412	폴리글리시톨시럽,Polyglycitol Syrup,,,,,,True,식품첨가물공전
413	폴리덱스트로스,Polydextrose,,,,,,True,식품첨가물공전
414	ε-폴리리신,ε-Polylysine,,,,,,True,식품첨가물공전
415	폴리부텐,Polybutene,,,,,,True,식품첨가물공전
폴리비닐알콜,Polyvinyl Alcohol,,,,,,True,식품첨가물공전
폴리비닐피로리돈,Polyvinyl Polypyrrolidone,,,,,,True,식품첨가물공전
폴리소르베이트20,Polysorbate 20,,,,,,True,식품첨가물공전
폴리소르베이트60,Polysorbate 60,,,,,,True,식품첨가물공전
폴리소르베이트65,Polysorbate 65,,,,,,True,식품첨가물공전
폴리소르베이트80,Polysorbate 80,,,,,,True,식품첨가물공전
폴리아크릴산나트륨,Sodium Polyacrylate,,,,,,True,식품첨가물공전
폴리에틸렌글리콜,Polyethylene Glycol,,,,,,True,식품첨가물공전
폴리이소부틸렌,Polyisobutylene,,,,,,True,식품첨가물공전
폴리인산나트륨,Sodium Polyphosphate,,,,,,True,식품첨가물공전
폴리인산칼륨,Potassium Polyphosphate,,,,,,True,식품첨가물공전
푸마르산,Fumaric Acid,,,,,,True,식품첨가물공전
푸마르산일나트륨,Monosodium Fumarate,,,,,,True,식품첨가물공전
풀루란,Pullulan,,,,,,True,식품첨가물공전
프로피온산,Propionic Acid,,,,,,True,식품첨가물공전
프로피온산나트륨,Sodium Propionate,,,,,,True,식품첨가물공전
프로피온산벤질,Benzyl Propionate,,,,,,True,식품첨가물공전
프로피온산에틸,Ethyl Propionate,,,,,,True,식품첨가물공전
프로피온산이소아밀,Isoamyl Propionate,,,,,,True,식품첨가물공전
프로피온산칼슘,Calcium Propionate,,,,,,True,식품첨가물공전
프로필렌글리콜,Propylene Glycol,,,,,,True,식품첨가물공전
프로필렌글리콜지방산에스테르,Propylene Glycol Esters of Fatty Acids,,,,,,True,식품첨가물공전
프탈산히드록시프로필메틸셀룰로스,Hydroxypropylmethyl Cellulose Phthalate,,,,,,True,식품첨가물공전
피로인산나트륨,Sodium Pyrophosphate,,,,,,True,식품첨가물공전
피로인산칼륨,Potassium Pyrophosphate,,,,,,True,식품첨가물공전
피마자유,Castor oil,,,,,,True,식품첨가물공전
피칸너트색소,Pecan Nut Color,,,,,,True,식품첨가물공전
피틴산,Phytic Acid,,,,,,True,식품첨가물공전
피페로날,Piperonal,,,,,,True,식품첨가물공전
향료,Flavoring Substances,,,,,,True,식품첨가물공전
향신료올레오레진류,Spice Oleoresins,,,,,,True,식품첨가물공전
헥사논산에틸,Ethyl Hexanoate,,,,,,True,식품첨가물공전
416	폴리비닐알콜,Polyvinyl Alcohol,,,,,,True,식품첨가물공전
417	폴리비닐피로리돈,Polyvinyl Polypyrrolidone,,,,,,True,식품첨가물공전
418	폴리소르베이트20,Polysorbate 20,,,,,,True,식품첨가물공전
419	폴리소르베이트60,Polysorbate 60,,,,,,True,식품첨가물공전
420	폴리소르베이트65,Polysorbate 65,,,,,,True,식품첨가물공전
421	폴리소르베이트80,Polysorbate 80,,,,,,True,식품첨가물공전
422	폴리아크릴산나트륨,Sodium Polyacrylate,,,,,,True,식품첨가물공전
423	폴리에틸렌글리콜,Polyethylene Glycol,,,,,,True,식품첨가물공전
424	폴리이소부틸렌,Polyisobutylene,,,,,,True,식품첨가물공전
425	폴리인산나트륨,Sodium Polyphosphate,,,,,,True,식품첨가물공전
426	폴리인산칼륨,Potassium Polyphosphate,,,,,,True,식품첨가물공전
427	푸마르산,Fumaric Acid,,,,,,True,식품첨가물공전
428	푸마르산일나트륨,Monosodium Fumarate,,,,,,True,식품첨가물공전
429	풀루란,Pullulan,,,,,,True,식품첨가물공전
430	프로피온산,Propionic Acid,,,,,,True,식품첨가물공전
431	프로피온산나트륨,Sodium Propionate,,,,,,True,식품첨가물공전
432	프로피온산벤질,Benzyl Propionate,,,,,,True,식품첨가물공전
433	프로피온산에틸,Ethyl Propionate,,,,,,True,식품첨가물공전
434	프로피온산이소아밀,Isoamyl Propionate,,,,,,True,식품첨가물공전
435	프로피온산칼슘,Calcium Propionate,,,,,,True,식품첨가물공전
436	프로필렌글리콜,Propylene Glycol,,,,,,True,식품첨가물공전
437	프로필렌글리콜지방산에스테르,Propylene Glycol Esters of Fatty Acids,,,,,,True,식품첨가물공전
438	프탈산히드록시프로필메틸셀룰로스,Hydroxypropylmethyl Cellulose Phthalate,,,,,,True,식품첨가물공전
439	피로인산나트륨,Sodium Pyrophosphate,,,,,,True,식품첨가물공전
440	피로인산칼륨,Potassium Pyrophosphate,,,,,,True,식품첨가물공전
441	피마자유,Castor oil,,,,,,True,식품첨가물공전
442	피칸너트색소,Pecan Nut Color,,,,,,True,식품첨가물공전
443	피틴산,Phytic Acid,,,,,,True,식품첨가물공전
444	피페로날,Piperonal,,,,,,True,식품첨가물공전
445	향료,Flavoring Substances,,,,,,True,식품첨가물공전
446	향신료올레오레진류,Spice Oleoresins,,,,,,True,식품첨가물공전
447	헥사논산에틸,Ethyl Hexanoate,,,,,,True,식품첨가물공전
헵타논산에틸,Ethyl Heptanoate,,,,,,True,식품첨가물공전
호박산,Succinic Acid,,,,,,True,식품첨가물공전
호박산이나트륨,Disodium Succinate,,,,,,True,식품첨가물공전
홍국색소,Monascus Color,,,,,,True,식품첨가물공전
홍국황색소,Monascus Yellow,,,,,,True,식품첨가물공전
홍화적색소,Carthamus Red,,,,,,True,식품첨가물공전
홍화황색소,Carthamus Yellow,,,,,,True,식품첨가물공전
황산나트륨,Sodium Sulfate,,,,,,True,식품첨가물공전
황산마그네슘,Magnesium Sulfate,,,,,,True,식품첨가물공전
황산알루미늄암모늄,Aluminium Ammonium Sulfate,,,,,,True,식품첨가물공전
황산알루미늄칼륨,Aluminium Potassium Sulfate,,,,,,True,식품첨가물공전
황산암모늄,Ammonium Sulfate,,,,,,True,식품첨가물공전
황산칼륨,Potassium Sulfate,,,,,,True,식품첨가물공전
황산칼슘,Calcium Sulfate,,,,,,True,식품첨가물공전
효모,Yeast,,,,,,True,식품첨가물공전
효모추출물,Yeast Extract,,,,,,True,식품첨가물공전
효소분해레시틴,Enzymatically Decomposed Lecithin,,,,,,True,식품첨가물공전
효소분해사과추출물,Enzymatically Decomposed Apple Extract,,,,,,True,식품첨가물공전
효소처리루틴,Enzymatically Modified Rutin,,,,,,True,식품첨가물공전
효소처리스테비아,Enzymatically Modified Stevia,,,,,,True,식품첨가물공전
흑당근추출색소,Black Carrot Extract,,,,,,True,식품첨가물공전
히드록시시트로넬랄,Hydroxycitronellal,,,,,,True,식품첨가물공전
히드록시시트로넬랄디메틸아세탈,Hydroxycitronellal Dimethylacetal,,,,,,True,식품첨가물공전
히드록시프로필메틸셀룰로스,Hydroxypropylmethyl Cellulose,,,,,,True,식품첨가물공전
히드록시프로필셀룰로스,Hydroxypropyl Cellulose,,,,,,True,식품첨가물공전
히알루론산,Hyaluronic Acid,,,,,,True,식품첨가물공전
448	헵타논산에틸,Ethyl Heptanoate,,,,,,True,식품첨가물공전
449	호박산,Succinic Acid,,,,,,True,식품첨가물공전
450	호박산이나트륨,Disodium Succinate,,,,,,True,식품첨가물공전
451	홍국색소,Monascus Color,,,,,,True,식품첨가물공전
452	홍국황색소,Monascus Yellow,,,,,,True,식품첨가물공전
453	홍화적색소,Carthamus Red,,,,,,True,식품첨가물공전
454	홍화황색소,Carthamus Yellow,,,,,,True,식품첨가물공전
455	황산나트륨,Sodium Sulfate,,,,,,True,식품첨가물공전
456	황산마그네슘,Magnesium Sulfate,,,,,,True,식품첨가물공전
457	황산알루미늄암모늄,Aluminium Ammonium Sulfate,,,,,,True,식품첨가물공전
458	황산알루미늄칼륨,Aluminium Potassium Sulfate,,,,,,True,식품첨가물공전
459	황산암모늄,Ammonium Sulfate,,,,,,True,식품첨가물공전
460	황산칼륨,Potassium Sulfate,,,,,,True,식품첨가물공전
461	황산칼슘,Calcium Sulfate,,,,,,True,식품첨가물공전
462	효모,Yeast,,,,,,True,식품첨가물공전
463	효모추출물,Yeast Extract,,,,,,True,식품첨가물공전
464	효소분해레시틴,Enzymatically Decomposed Lecithin,,,,,,True,식품첨가물공전
465	효소분해사과추출물,Enzymatically Decomposed Apple Extract,,,,,,True,식품첨가물공전
466	효소처리루틴,Enzymatically Modified Rutin,,,,,,True,식품첨가물공전
467	효소처리스테비아,Enzymatically Modified Stevia,,,,,,True,식품첨가물공전
468	흑당근추출색소,Black Carrot Extract,,,,,,True,식품첨가물공전
469	히드록시시트로넬랄,Hydroxycitronellal,,,,,,True,식품첨가물공전
470	히드록시시트로넬랄디메틸아세탈,Hydroxycitronellal Dimethylacetal,,,,,,True,식품첨가물공전
471	히드록시프로필메틸셀룰로스,Hydroxypropylmethyl Cellulose,,,,,,True,식품첨가물공전
472	히드록시프로필셀룰로스,Hydroxypropyl Cellulose,,,,,,True,식품첨가물공전
473	히알루론산,Hyaluronic Acid,,,,,,True,식품첨가물공전
α-갈락토시다아제,α-Galactosidase,,,,,,True,식품첨가물공전
과산화수소,Hydrogen Peroxide,,,,,,True,식품첨가물공전
과산화초산,Peroxyacetic Acid,,,,,,True,식품첨가물공전
규산마그네슘,Magnesium Silicate,,,,,,True,식품첨가물공전
규산칼슘,Calcium Silicate,,,,,,True,식품첨가물공전
규조토,Diatomaceous Earth,,,,,,True,식품첨가물공전
β-글루카나아제,β-Glucanase,,,,,,True,식품첨가물공전
α-글루코시다아제,α-Glucosidase,,,,,,True,식품첨가물공전
글루코아밀라아제,Glucoamylase,,,,,,True,식품첨가물공전
글루코오스산화효소,Glucose Oxidase,,,,,,True,식품첨가물공전
글루코오스이성화효소,Glucose Isomerase,,,,,,True,식품첨가물공전
글루타미나아제,Glutaminase,,,,,,True,식품첨가물공전
니켈,Nickel,,,,,,True,식품첨가물공전
덱스트라나아제,Dextranase,,,,,,True,식품첨가물공전
5'-디아미나아제,5'-Deaminase,,,,,,True,식품첨가물공전
라우린산,Lauric Acid,,,,,,True,식품첨가물공전
락타아제,Lactase,,,,,,True,식품첨가물공전
리소짐,Lysozyme,,,,,,True,식품첨가물공전
리파아제,Lipase,,,,,,True,식품첨가물공전
말토게닉아밀라아제,Maltogenic Amylase,,,,,,True,식품첨가물공전
말토트리오히드로라아제,Maltotriohydrolase,,,,,,True,식품첨가물공전
메타규산나트륨,Sodium Metasilicate,,,,,,True,식품첨가물공전
메톡사이드나트륨,Sodium Methoxide,,,,,,True,식품첨가물공전
메틸알콜,Methyl Alcohol,,,,,,True,식품첨가물공전
미리스트산,Myristic Acid,,,,,,True,식품첨가물공전
No.	품목명,α-Galactosidase,,,,,,True,식품첨가물공전
1	α-갈락토시다아제,α-Galactosidase,,,,,,True,식품첨가물공전
2	과산화수소,Hydrogen Peroxide,,,,,,True,식품첨가물공전
3	과산화초산,Peroxyacetic Acid,,,,,,True,식품첨가물공전
4	국,Magnesium Silicate,,,,,,True,식품첨가물공전
5	규산마그네슘,Magnesium Silicate,,,,,,True,식품첨가물공전
6	규산칼슘,Calcium Silicate,,,,,,True,식품첨가물공전
7	규조토,Diatomaceous Earth,,,,,,True,식품첨가물공전
8	β-글루카나아제,β-Glucanase,,,,,,True,식품첨가물공전
9	α-글루코시다아제,α-Glucosidase,,,,,,True,식품첨가물공전
10	글루코아밀라아제,Glucoamylase,,,,,,True,식품첨가물공전
11	글루코오스산화효소,Glucose Oxidase,,,,,,True,식품첨가물공전
12	글루코오스이성화효소,Glucose Isomerase,,,,,,True,식품첨가물공전
13	글루타미나아제,Glutaminase,,,,,,True,식품첨가물공전
14	니켈,Nickel,,,,,,True,식품첨가물공전
15	덱스트라나아제,Dextranase,,,,,,True,식품첨가물공전
16	5'-디아미나아제,5'-Deaminase,,,,,,True,식품첨가물공전
17	라우린산,Lauric Acid,,,,,,True,식품첨가물공전
18	락타아제,Lactase,,,,,,True,식품첨가물공전
19	리소짐,Lysozyme,,,,,,True,식품첨가물공전
20	리파아제,Lipase,,,,,,True,식품첨가물공전
21	말토게닉아밀라아제,Maltogenic Amylase,,,,,,True,식품첨가물공전
22	말토트리오히드로라아제,Maltotriohydrolase,,,,,,True,식품첨가물공전
23	메타규산나트륨,Sodium Metasilicate,,,,,,True,식품첨가물공전
24	메톡사이드나트륨,Sodium Methoxide,,,,,,True,식품첨가물공전
25	메틸알콜,Methyl Alcohol,,,,,,True,식품첨가물공전
26	미리스트산,Myristic Acid,,,,,,True,식품첨가물공전
백도토,Kaolin,,,,,,True,식품첨가물공전
β-글루코시다아제,β-Glucosidase,,,,,,True,식품첨가물공전
벤토나이트,Bentonite,,,,,,True,식품첨가물공전
부탄,Butane,,,,,,True,식품첨가물공전
분지글리코실트랜스퍼라아제,Branching Glycosyltransferase,,,,,,True,식품첨가물공전
산성백토,Acid Clay,,,,,,True,식품첨가물공전
산소,Oxygen,,,,,,True,식품첨가물공전
셀룰라아제,Cellulase,,,,,,True,식품첨가물공전
수산,Oxalic Acid,,,,,,True,식품첨가물공전
수산화나트륨,Sodium Hydroxide,,,,,,True,식품첨가물공전
수산화나트륨액,Sodium Hydroxide Solution,,,,,,True,식품첨가물공전
수소,Hydrogen,,,,,,True,식품첨가물공전
스테아린산,Stearic Acid; Octadecanoic Acid,,,,,,True,식품첨가물공전
α-아밀라아제,α-Amylase,,,,,,True,식품첨가물공전
β-아밀라아제,β-Amylase,,,,,,True,식품첨가물공전
α-아세토락테이트디카복실라아제,α-Acetolactate decarboxylase,,,,,,True,식품첨가물공전
아세톤,Acetone,,,,,,True,식품첨가물공전
아스파라지나아제,Asparaginase,,,,,,True,식품첨가물공전
암모니아,Ammonia,,,,,,True,식품첨가물공전
엑소말토테트라히드로라아제,Exo-maltotetrahydrolase,,,,,,True,식품첨가물공전
염산,Hydrochloric Acid,,,,,,True,식품첨가물공전
오존수,Ozone Water,,,,,,True,식품첨가물공전
올레인산,Oleic Acid,,,,,,True,식품첨가물공전
우레아제,Urease,,,,,,True,식품첨가물공전
우유응고효소,Milk Clotting Enzyme,,,,,,True,식품첨가물공전
유동파라핀,Liquid Paraffin,,,,,,True,식품첨가물공전
27	백도토,Kaolin,,,,,,True,식품첨가물공전
28	β-글루코시다아제,β-Glucosidase,,,,,,True,식품첨가물공전
29	벤토나이트,Bentonite,,,,,,True,식품첨가물공전
30	부탄,Butane,,,,,,True,식품첨가물공전
31	분지글리코실트랜스퍼라아제,Branching Glycosyltransferase,,,,,,True,식품첨가물공전
32	산성백토,Acid Clay,,,,,,True,식품첨가물공전
33	산소,Oxygen,,,,,,True,식품첨가물공전
34	셀룰라아제,Cellulase,,,,,,True,식품첨가물공전
35	수산,Oxalic Acid,,,,,,True,식품첨가물공전
36	수산화나트륨,Sodium Hydroxide,,,,,,True,식품첨가물공전
37	수산화나트륨액,Sodium Hydroxide Solution,,,,,,True,식품첨가물공전
38	수소,Hydrogen,,,,,,True,식품첨가물공전
39	스테아린산,Stearic Acid; Octadecanoic Acid,,,,,,True,식품첨가물공전
40	α-아밀라아제,α-Amylase,,,,,,True,식품첨가물공전
41	β-아밀라아제,β-Amylase,,,,,,True,식품첨가물공전
42	α-아세토락테이트디카복실라아제,α-Acetolactate decarboxylase,,,,,,True,식품첨가물공전
43	아세톤,Acetone,,,,,,True,식품첨가물공전
44	아스파라지나아제,Asparaginase,,,,,,True,식품첨가물공전
45	암모니아,Ammonia,,,,,,True,식품첨가물공전
46	엑소말토테트라히드로라아제,Exo-maltotetrahydrolase,,,,,,True,식품첨가물공전
47	염산,Hydrochloric Acid,,,,,,True,식품첨가물공전
48	오존수,Ozone Water,,,,,,True,식품첨가물공전
49	올레인산,Oleic Acid,,,,,,True,식품첨가물공전
50	우레아제,Urease,,,,,,True,식품첨가물공전
51	우유응고효소,Milk Clotting Enzyme,,,,,,True,식품첨가물공전
52	유동파라핀,Liquid Paraffin,,,,,,True,식품첨가물공전
이산화규소,Silicon Dioxide,,,,,,True,식품첨가물공전
이산화염소(수),Chlorine Dioxide,,,,,,True,식품첨가물공전
이소프로필알콜,Isopropyl Alcohol,,,,,,True,식품첨가물공전
이온교환수지,Ion Exchange Resin,,,,,,True,식품첨가물공전
인베르타아제,Invertase,,,,,,True,식품첨가물공전
자몽종자추출물,Grapefruit Seed Extract,,,,,,True,식품첨가물공전
자일라나아제,Xylanase,,,,,,True,식품첨가물공전
60 종국,Gibberellic Acid,,,,,,True,식품첨가물공전
지베렐린산,Gibberellic Acid,,,,,,True,식품첨가물공전
질소,Nitrogen,,,,,,True,식품첨가물공전
차아염소산나트륨,Sodium Hypochlorite,,,,,,True,식품첨가물공전
차아염소산수,Hypochlorous Acid Water,,,,,,True,식품첨가물공전
차아염소산칼슘,Calcium Hypochlorite,,,,,,True,식품첨가물공전
청관제,Boiler Water Additives,,,,,,True,식품첨가물공전
초산에틸,Ethyl Acetate,,,,,,True,식품첨가물공전
카탈라아제,Catalase,,,,,,True,식품첨가물공전
카프릭산,Capric Acid,,,,,,True,식품첨가물공전
카프릴산,Caprylic Acid,,,,,,True,식품첨가물공전
키토사나아제,Chitosanase,,,,,,True,식품첨가물공전
탄나아제,Tannase,,,,,,True,식품첨가물공전
탤크,Talc,,,,,,True,식품첨가물공전
트랜스글루코시다아제,Transglucosidase,,,,,,True,식품첨가물공전
트랜스글루타미나아제,Transglutaminase,,,,,,True,식품첨가물공전
트립신,Trypsin,,,,,,True,식품첨가물공전
판크레아틴,Pancreatin,,,,,,True,식품첨가물공전
팔미트산,Palmitic Acid,,,,,,True,식품첨가물공전
53	이산화규소,Silicon Dioxide,,,,,,True,식품첨가물공전
54	이산화염소(수),Chlorine Dioxide,,,,,,True,식품첨가물공전
55	이소프로필알콜,Isopropyl Alcohol,,,,,,True,식품첨가물공전
56	이온교환수지,Ion Exchange Resin,,,,,,True,식품첨가물공전
57	인베르타아제,Invertase,,,,,,True,식품첨가물공전
58	자몽종자추출물,Grapefruit Seed Extract,,,,,,True,식품첨가물공전
59	자일라나아제,Xylanase,,,,,,True,식품첨가물공전
60	종국,Gibberellic Acid,,,,,,True,식품첨가물공전
61	지베렐린산,Gibberellic Acid,,,,,,True,식품첨가물공전
62	질소,Nitrogen,,,,,,True,식품첨가물공전
63	차아염소산나트륨,Sodium Hypochlorite,,,,,,True,식품첨가물공전
64	차아염소산수,Hypochlorous Acid Water,,,,,,True,식품첨가물공전
65	차아염소산칼슘,Calcium Hypochlorite,,,,,,True,식품첨가물공전
66	청관제,Boiler Water Additives,,,,,,True,식품첨가물공전
67	초산에틸,Ethyl Acetate,,,,,,True,식품첨가물공전
68	카탈라아제,Catalase,,,,,,True,식품첨가물공전
69	카프릭산,Capric Acid,,,,,,True,식품첨가물공전
70	카프릴산,Caprylic Acid,,,,,,True,식품첨가물공전
71	키토사나아제,Chitosanase,,,,,,True,식품첨가물공전
72	탄나아제,Tannase,,,,,,True,식품첨가물공전
73	탤크,Talc,,,,,,True,식품첨가물공전
74	트랜스글루코시다아제,Transglucosidase,,,,,,True,식품첨가물공전
75	트랜스글루타미나아제,Transglutaminase,,,,,,True,식품첨가물공전
76	트립신,Trypsin,,,,,,True,식품첨가물공전
77	판크레아틴,Pancreatin,,,,,,True,식품첨가물공전
78	팔미트산,Palmitic Acid,,,,,,True,식품첨가물공전
퍼라이트,Perlite,,,,,,True,식품첨가물공전
펙티나아제,Pectinase,,,,,,True,식품첨가물공전
펩신,Pepsin,,,,,,True,식품첨가물공전
포스포디에스테라아제,Phosphodiesterase,,,,,,True,식품첨가물공전
포스포리파아제,Phospholipase,,,,,,True,식품첨가물공전
폴리비닐폴리피로리돈,Polyvinyl Polypyrrolidone,,,,,,True,식품첨가물공전
풀루라나아제,Pullulanase,,,,,,True,식품첨가물공전
프로테아제,Protease,,,,,,True,식품첨가물공전
피마자유,Castor oil,,,,,,True,식품첨가물공전
헤미셀룰라아제,Hemicellulase,,,,,,True,식품첨가물공전
헥산,Hexane,,,,,,True,식품첨가물공전
활성탄,Active Carbon,,,,,,True,식품첨가물공전
황산,Sulfuric Acid,,,,,,True,식품첨가물공전
황산동,Cupric Sulfate,,,,,,True,식품첨가물공전
황산아연,Zinc Sulfate,,,,,,True,식품첨가물공전
흡착수지,Adsorbent resin,,,,,,True,식품첨가물공전
79	퍼라이트,Perlite,,,,,,True,식품첨가물공전
80	펙티나아제,Pectinase,,,,,,True,식품첨가물공전
81	펩신,Pepsin,,,,,,True,식품첨가물공전
82	포스포디에스테라아제,Phosphodiesterase,,,,,,True,식품첨가물공전
83	포스포리파아제,Phospholipase,,,,,,True,식품첨가물공전
84	폴리비닐폴리피로리돈,Polyvinyl Polypyrrolidone,,,,,,True,식품첨가물공전
85	풀루라나아제,Pullulanase,,,,,,True,식품첨가물공전
86	프로테아제,Protease,,,,,,True,식품첨가물공전
87	피마자유,Castor oil,,,,,,True,식품첨가물공전
88	헤미셀룰라아제,Hemicellulase,,,,,,True,식품첨가물공전
89	헥산,Hexane,,,,,,True,식품첨가물공전
90	활성탄,Active Carbon,,,,,,True,식품첨가물공전
91	황산,Sulfuric Acid,,,,,,True,식품첨가물공전
92	황산동,Cupric Sulfate,,,,,,True,식품첨가물공전
93	황산아연,Zinc Sulfate,,,,,,True,식품첨가물공전
94	흡착수지,Adsorbent resin,,,,,,True,식품첨가물공전
5'-구아닐산이나트륨,Disodium 5'-Guanylate,,,,,,True,식품첨가물공전
구연산망간,Manganese Citrate,,,,,,True,식품첨가물공전
구연산삼나트륨,Trisodium Citrate,,,,,,True,식품첨가물공전
구연산제일철나트륨,Sodium ferrous citrate,,,,,,True,식품첨가물공전
구연산철,Ferric Citrate,,,,,,True,식품첨가물공전
구연산철암모늄,Ferric Ammonium Citrate,,,,,,True,식품첨가물공전
구연산칼륨,Potassium Citrate,,,,,,True,식품첨가물공전
구연산칼슘,Calcium Citrate,,,,,,True,식품첨가물공전
글루콘산나트륨,Sodium Gluconate,,,,,,True,식품첨가물공전
글루콘산동,Copper Gluconate,,,,,,True,식품첨가물공전
글루콘산마그네슘,Magnesium Gluconate,,,,,,True,식품첨가물공전
글루콘산망간,Manganese Gluconate,,,,,,True,식품첨가물공전
글루콘산아연,Zinc Gluconate,,,,,,True,식품첨가물공전
글루콘산철,Ferrous Gluconate,,,,,,True,식품첨가물공전
글루콘산칼륨,Potassium Gluconate,,,,,,True,식품첨가물공전
